case_id,pipeline_id,complexity_stratum,multiplier,base_gold_cut_set,scaled_gold_cut_set,base_fuzzyxai_cut,scaled_fuzzyxai_cut,base_baseline_cut,scaled_baseline_cut,base_membership_fuzzyxai,scaled_membership_fuzzyxai,base_membership_baseline,scaled_membership_baseline,base_optimal_cost,scaled_optimal_cost,base_predicted_cost,scaled_predicted_cost,base_baseline_predicted_cost,scaled_baseline_predicted_cost,base_normalized_regret,scaled_normalized_regret,base_baseline_normalized_regret,scaled_baseline_normalized_regret,base_raw_regret,scaled_raw_regret,base_baseline_raw_regret,scaled_baseline_raw_regret,base_cost_registry_sha256,cost_registry_sha256,gold_unchanged,fuzzyxai_cut_unchanged,baseline_cut_unchanged,membership_unchanged,normalized_regret_unchanged,raw_regret_scaled
h10-c3:protocol_validation:text-reviews:00442,text-reviews,S5,100.0,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,6.0,600.0,6.0,600.0,6.5,650.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.5,50.0,35b969115d9a339dcab9f0e3b4aa9fd7c7fb4a2d98f1abb748a225bed9a8bdb0,39691462eeb8ea4dc147b88cb1c359963571aa49c1a2d5954d31e60a7c6613a6,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00443,text-reviews,S5,0.01,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,6.0,0.06,6.0,0.06,6.5,0.065,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.5,0.005,35b969115d9a339dcab9f0e3b4aa9fd7c7fb4a2d98f1abb748a225bed9a8bdb0,b0c6dcba8b4a7e8a54026d4ad34d57648c096cf59cae8055d033581b90df53a9,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00443,text-reviews,S5,0.1,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,6.0,0.6,6.0,0.6000000000000001,6.5,0.65,0.0,1.6666666666666665e-16,0.08333333333333333,0.08333333333333333,0.0,1e-16,0.5,0.05,35b969115d9a339dcab9f0e3b4aa9fd7c7fb4a2d98f1abb748a225bed9a8bdb0,769d93d9693046231bb09c1b0d28af79cd3a5b426ceba99982eb8079fe8ded1b,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00443,text-reviews,S5,0.8,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,6.0,4.8,6.0,4.800000000000001,6.5,5.2,0.0,2.0833333333333332e-16,0.08333333333333333,0.08333333333333333,0.0,1e-15,0.5,0.4,35b969115d9a339dcab9f0e3b4aa9fd7c7fb4a2d98f1abb748a225bed9a8bdb0,4c03ddef543ba52b30758725621bdc69941804c39f8775e3452ad421f4ec563b,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00443,text-reviews,S5,1.0,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,6.0,6.0,6.0,6.0,6.5,6.5,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.5,0.5,35b969115d9a339dcab9f0e3b4aa9fd7c7fb4a2d98f1abb748a225bed9a8bdb0,7850439d11027397ff2cd703c51cebdd4a8ed259bd832a399064b48e8db3fcea,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00443,text-reviews,S5,1.2,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,6.0,7.2,6.0,7.199999999999999,6.5,7.8,0.0,-1.388888888888889e-16,0.08333333333333333,0.08333333333333333,0.0,-1e-15,0.5,0.6,35b969115d9a339dcab9f0e3b4aa9fd7c7fb4a2d98f1abb748a225bed9a8bdb0,1957e5f4ff8090f5705b3a6e7d49054d55622808a2da263dd6c9f03c5d4bb786,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00443,text-reviews,S5,10.0,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,6.0,60.0,6.0,60.0,6.5,65.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.5,5.0,35b969115d9a339dcab9f0e3b4aa9fd7c7fb4a2d98f1abb748a225bed9a8bdb0,fd7f60da36c0fc09778f5b865f44cbc9bb582d3f7433d075049ca7a0067f2394,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00443,text-reviews,S5,100.0,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,6.0,600.0,6.0,600.0,6.5,650.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.5,50.0,35b969115d9a339dcab9f0e3b4aa9fd7c7fb4a2d98f1abb748a225bed9a8bdb0,39691462eeb8ea4dc147b88cb1c359963571aa49c1a2d5954d31e60a7c6613a6,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00444,text-reviews,S1,0.01,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,0.01,1.0,0.01,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,5d14b3b31ce113110c6ea2fc0ab058cdb066c7d391585b1dbdcaa42825a14651,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00444,text-reviews,S1,0.1,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,0.1,1.0,0.1,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,d38c095dc13c1a6ece7d1603ba03c11a8aaeb7a8dca8beef902e956403a79d4f,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00444,text-reviews,S1,0.8,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,0.8,1.0,0.8,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,299bd425573e90833ccbf4bdedfb1317b55f52075dd49a52e7991b80150775e9,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00444,text-reviews,S1,1.0,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,630b39b20b36db8fb4df2a3f73819dea2549acae90effe9b1a10792cc0760190,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00444,text-reviews,S1,1.2,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,1.2,1.0,1.2,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,e6fb5e116fd6883a4cbf2ac703e3a9b248add859b34e5b6f21be7ecf9e68dc6d,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00444,text-reviews,S1,10.0,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,b1157fbf9c5b87032d50325edd54254c345be59907834373de02b21a9d007eee,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00444,text-reviews,S1,100.0,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,100.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,ad8945fd8b21b7966608b853b4f182ee471b6d91d8947fbf78e7712211ff215e,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00445,text-reviews,S2,0.01,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,0.043,4.3,0.043,4.3,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,a37663f25dac03cd23e40ea58ff73a460ae07e62a714aeb0755064b05bf7d852,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00445,text-reviews,S2,0.1,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,0.43,4.3,0.43,4.3,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,b783b9b2a8b3ce32fdcf3af566f6b18247516849d029619c8105a812034f7a1a,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00445,text-reviews,S2,0.8,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,3.44,4.3,3.44,4.3,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,3801045cc5b70453154b13037b5fe1113c971d48d4ed40fc3f08bfed8546b07a,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00445,text-reviews,S2,1.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,4.3,4.3,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,7e97452f7a6321e5122595881101eb768b40376d380c5171aa95720c71f32b20,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00445,text-reviews,S2,1.2,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,5.16,4.3,5.16,4.3,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,f5a8238647c33c549d19f32fd29ebf45f2cb5a0304005601d025001cff2b9a9b,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00445,text-reviews,S2,10.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,43.0,4.3,43.0,4.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,93d7fd37aff2f2d28e8d7512e5220e26473d0e99aaa15d4ac883265c0b5876c1,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00445,text-reviews,S2,100.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,430.0,4.3,430.0,4.3,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,64629ddeee689be8fdf5a4ad18949d0f0f0804e4fcc153f8dadbc4beab90bbb3,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00446,text-reviews,S2,0.01,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,0.043,4.3,0.043,4.3,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,a37663f25dac03cd23e40ea58ff73a460ae07e62a714aeb0755064b05bf7d852,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00446,text-reviews,S2,0.1,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,0.43,4.3,0.43,4.3,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,b783b9b2a8b3ce32fdcf3af566f6b18247516849d029619c8105a812034f7a1a,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00446,text-reviews,S2,0.8,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,3.44,4.3,3.44,4.3,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,3801045cc5b70453154b13037b5fe1113c971d48d4ed40fc3f08bfed8546b07a,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00446,text-reviews,S2,1.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,4.3,4.3,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,7e97452f7a6321e5122595881101eb768b40376d380c5171aa95720c71f32b20,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00446,text-reviews,S2,1.2,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,5.16,4.3,5.16,4.3,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,f5a8238647c33c549d19f32fd29ebf45f2cb5a0304005601d025001cff2b9a9b,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00446,text-reviews,S2,10.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,43.0,4.3,43.0,4.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,93d7fd37aff2f2d28e8d7512e5220e26473d0e99aaa15d4ac883265c0b5876c1,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00446,text-reviews,S2,100.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,430.0,4.3,430.0,4.3,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,64629ddeee689be8fdf5a4ad18949d0f0f0804e4fcc153f8dadbc4beab90bbb3,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00447,text-reviews,S3,0.01,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,0.04,4.0,0.04,4.5,0.045,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.005,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,9e06e16ffe7d32ca70347273768a54a41bb31636ebcba4177227f12b377fdba6,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00447,text-reviews,S3,0.1,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,0.4,4.0,0.4,4.5,0.45,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.05,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,b2cea6a4bcfb64dd7a9563085ee25c256a26d385b6b05d7318ee825c952e3780,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00447,text-reviews,S3,0.8,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,3.2,4.0,3.2,4.5,3.6,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.4,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,258c4572f6dd55623528984cbcd144d3eb40c9210594b4aaa4a250463a85b419,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00447,text-reviews,S3,1.0,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,4.0,4.0,4.0,4.5,4.5,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.5,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,ae303e2f9ce05b81f8300b04e386c14d3a2085a3b49c0d01c36bb12cb2a781c5,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00447,text-reviews,S3,1.2,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,4.8,4.0,4.8,4.5,5.4,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.6,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,6d3b2c77dd925ffd98f312e186b9c174baf6b773186753f69d1fe85346438144,True,True,True,True,True,True
h10-c3:protocol_validation:text-reviews:00447,text-reviews,S3,10.0,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,40.0,4.0,40.0,4.5,45.0,0.0,0.0,0.125,0.125,0.0,0.0,0.5,5.0,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,3b10a07b0351678e10458c7d7803cdd86e93ef817c4d07f189b3ecfeacec4d53,True,True,True,True,True,True
